groupid;url;title;review_id;sentence_id;text;label;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;158;1;Doktor Maraković njeguje izrazito profesionalan pristup i vrlo brzo i efikasno i strucno obavlja svoj posao.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;158;2;Ovim putem zahvaljujem mu sto mi je pomogao operacijom vratne kraljeznice i cijeloj ekipi doktora i medicinskih sestara sto su na vrlo brizan nacin obavljale svoj posao.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;1;Dr.Jurica Marakovic je jedan vrhunski neurokirurg !;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;2;Prije svega je covjek!;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;3;Operirao me prije dvije godine i mislim da je ovaj gore imao prste u tome da ja bas dodem kod dr.Marakovica!;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;4;Mislim da sam s tim sve rekla.;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;159;5;Hvala od srca jednom i drugom.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;1;Moja kćerka je operirana 14.05.2015.godine.;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;2;Operirao ju je Dr.sc.Jurica Maraković,neurokirurg,dr.med.sa svojim timom.;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;3;Sve pohvale tom divnom čovjeku i liječniku.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;4;Skroman,nenametljiv,ali zato izuzetan čovjek i liječnik.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;5;Sve pohvale njegovom načinu komunikacije s pacijentom.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;6;U stanju je ako treba i deset puta ponoviti što pacijent treba znati i želja mu je uvijek da pacijent bude zadovoljan.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;7;Moja kćerka radi u zdravstvu i navikla je na svakojake kontakte i postupke.;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;8;Oduševljena je,a mi ostali članovi njene obitelji smo oduševljeni predanom radu kojem se taj mladi znanstvenik predaje.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;9;Hvala mu od sveg srca i iz dubine naše tople ljudske duše.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;10;Neka mu dragi Bog,njemu,njegovim najmilijima,užoj i široj obitelji da ono što svaki običan čovjek želi a to je da ima dug ali zdrav život,malo sreće i obilje ljubavi.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;11;Hvala mu do neba.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;160;12;Tata njegove pacijentice Jasmine Jagić,SISAK,G.Vukovara 3. ABDULAH OSMANAGIĆ,SISAK,STARA DRENČINA 1 D..;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;161;1;gost 2422 sigurno govori o dr. Marinoviću , taj opis odgovara samo dr. Marinoviću , definitivno;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;162;1;Mogu se samo složiti sa vama.;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;162;2;Doista stručan i vrhunski neurokirurg.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;162;3;Meni je operirao vratnu kralješnicu za koju svi ovdje kažu da je najbolji i već sam drugi dan bila odlično, a u ta tri dana koliko sam samo ležala na odjelu vidjela sam i druge pacijente koje je Dr Maraković operirao zbog tumora mozga i hernija diska i svi su bili vrlo zadovoljni i svi ga hvale.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;163;1;samo velike pohvale za tako velikog čovjeka .;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;163;2;ljubazan strpljiv nadasve veliki stručnjak koji je mojemu suprugu spasio život .;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;163;3;velika mu hvala;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;164;1;Operirana prije tri tjedna i sve je super prošlo.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;164;2;Dr Maraković je uistinu jedan od najljubaznijih i najpristupačnijih doktora koje sam ikada srela.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;164;3;Čovjek je ostao na poslu 6 sati duže da bi meni dogovorio pregled kod anesteziologa u KBC Dubrava.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;164;4;uistinu jedan predivan čovjek;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;165;1;naravno slažem se,zato sam i napisala kako je vjerovatno imao loš dan uostalom kao i svi mi ponekad.....;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;165;2;Dr.Maraković je zaista osoba vrlo savjesna i stručan....;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;165;3;"to znam jer sam i sama njegov pacijent već pet god.pri svakom susretu je zaista dao maksimum od sebe po mom mišljenju jer i mi pacijenti smo ponekad stvarno""pacijenti"" oću reć naporni,no ni u kojem trenutku nisam osjetila njegovo zanemarivanje mog mišljenja niti da sam mu naporna a ponekad smo svi....";positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;165;4;Dr.Maraković je prvenstveno čovijek,liječnik za poželjeti....;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;166;1;"iz vašeg komentara jasno se vidi da pričate gluposti bez ikakvih argumenata ili podataka; u više navrata sam ležala na odjelu i svaki put sam se osobno uvjerila, a i čula od drugih pacijenata kako se radi o doista stručnom, vrlo savjesnom liječniku, koji je uz sve to i vrlo suosjećajan s pacijentima; ili ste ga zamjenili s nekim drugim na istom odjelu jer nažalosti vidjela sam i takvih tamo kada sam ležala, ali ovo o čemu vi pričate nikako nije dr. Maraković";positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;1;am neeee,nema šanse....;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;2;"dr.Maraković je uistinu,kako bi ja po svom rekla ""čovik ipo""....";positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;3;sigurno je imao loš dan....;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;4;jer ovakav komentar mi nikako nje sliči njemu.....;neutral;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;167;5;strpljiv je,temeljit i obavlja svoj posao bezprijekorno......;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;168;1;doktor sa znanjem i srcem, sve objasni tako da znaš što te čeka.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;169;1;hvala svima na odjelu neurokirurgije u kb dubrava, a posebice dr. jurici maraković koji mi je objasnio sve o mojoj bolesti, tijeku opracije i samom oporavku.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;169;2;sve to učionio je na način da sam sve mogla razumjeti.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;169;3;veliko hvalaaaaaaaaaaaa!!!!!!!!!!!;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;170;1;ja uistinu zahvaljujem svima na odjelu neurokirurgije u kb dubrava, a posebice dr. jurici maraković koji mije objasnio sve o mojom bolesti, tijek operacije i sami oporavak.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;170;2;sve to učinio je na razumljivi način, a ne da mi obični ljudi ne razumijemo njihove stručne izraze.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;170;3;hvala na svemu i puno uspjeha u radu i u privatnom životu.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;170;4;hvalaaaaaaaaaaa!!!!!!!!!!!;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;171;1;Meni je dr.Jurica Maraković baš pomogao.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;171;2;Njegov pristup,način rada i stručnost su na visokom nivou.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;171;3;Za svaku pohvalu,njemu kao i cijelom timu.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;1;Dr. Jurica Maraković, neurokirurg u bolnici Dubrava, odgovoran je i stručan doktor.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;2;Jasno prepoznaje što je bitno i što je hitno kod bolesti pacijenta i u skladu s tim djeluje.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;3;"Uredan je i temeljit, strpljiv; na jednostavan i nenametljiv način angažiran je za zdravlje i dobrobit pacijenta.";positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;4;I prije operacije, a također i nakon uspješno obavljene operacije kralježnice dr. Maraković strpljivo upućuje pacijente na što treba paziti da se stanje s kičmom drži u normali.;positive;;
1;https://najdoktor.com/jurica-marakovic/d10259;Jurica Maraković;172;5;Dr. Jurici Marakoviću i cijelom timu neurokirurgije Dubrava velika i iskrena zahvala!;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;173;1;Pozitivna energija, ljubaznost, sistematicnost i organiziranost doc.dr.sc.Ivi Ivanko, dr.med, specijalistici hematologije i osoblja za svaku je pohvalu!;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;174;1;Citajuci komentare uopce ne mogu spojiti iste uz dr. Ivanko.;neutral;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;174;2;Uvijek ljubazna, tocna, pazi da invalidi i trudnice ne cekaju predugo (iako je nazalost uvijek guzva ali to je drugi par rukava) i prvo pitanje je uvijek ‘kako ste’.;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;174;3;Dr Ivanko me vodi od pocetka trudnoce i uvijek cu joj biti zahvalna na strucnosti i ljubaznosti koju pruza svojim pacijentima.;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;175;1;Izbjegavati u širokom luku, mislim da će vam više pomoći, pokazati poštovanja prema pacijentu i biti ljubazniji bilo koji specijalizant u dnevnoj bolnici, od ove doktorice.;negative;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;175;2;Nikakav kontakt očima za vrijeme pregleda, tipkanje po mobitelu dok razgovara s vama, posprdno gledanje na dijagnozu…;negative;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;175;3;jako mi je bilo nelagodno pri svakom dolasku;negative;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;176;1;Baš kako donji komentar kaže, neljubazna, osorna...;negative;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;176;2;svaki posjet je moraš podsjećati što ti je dijagnoza i zašto si tu, kolutanje očima da ne spominjem.;negative;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;176;3;Jako loše iskustvo, nikom ne preporučujem.;negative;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;177;1;Neljubazna, osorna, jedan posjet kaže jedno, a drugi nešto potpuno drugo i još se ljuti kada joj pokušate objasniti što ste joj rekli.;negative;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;178;1;Izvanredna liječnica.;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;178;2;Stručna, empatična, ljubazna, susretljiva...;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;178;3;Posvečena pacijentu u svakom pogledu.;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;178;4;Sve preporuke i velika hvala na svemu.;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;179;1;Samo najbolje riječi za dr. Ivanko.;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;179;2;Kada bi svi liječnici bili srdačni, ljubazni i divni kao ona, bio bi užitak ići liječniku.;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;179;3;Njezini kolege bi trebali od nje učiti kako se odnositi prema pacijentu.;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;180;1;Dr.Ivanko je i kao dr.i covjek posebna,ulijeva pacijentima snagu i sigurnist u najtezim danima zivota.;positive;;
1;https://najdoktor.com/iva-ivanko/d18453;Iva Ivanko;180;2;Hvala dr.Ivanko na svemu.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;181;1;Divan doktor i odlična sestra.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;181;2;Nakon redovnog liječenja u poliklinici Batas odlaskom kod dr Birkicapo uputnicu za bris...;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;181;3;Njegov prvi pregled i papa test otkro je karcinom maternice.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;181;4;Dao je sve od sebe da se to što prije sanira.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;181;5;Veliko hvala njemu i sestri Indiri Spasili su život!;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;182;1;Katastrofa TOTALNA!!!;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;182;2;Supruga bila na pregledu on sta ga god pitas samo suti Pregled katastrofa ima blago krvarenje iza pregleda Nedaj boze nikome ali NIKOME nezz kako uopce jos ima dozvolu da radi;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;183;1;Nakon pregleda (papa test) izuzetno grubog i bolnog krvarila sam par dana, kod drugog niti osjetila.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;183;2;Strašno ne ljubazan, ne zainteresiran i bezobrazan.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;183;3;Razgovor s njim ne moguće započeti ili obaviti.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;183;4;Nikad više u njegovu rada.buzuk@gmail.com;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;184;1;Doktor pun topline .;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;184;2;Srdačan ,voljan sve objasniti, prijateljski postavljen.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;184;3;Sve preporuke za doktora !;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;185;1;Doktor je vrlo hladan, jedva da je progovorio 2 riječi.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;185;2;Došla sam kod njega na pregled, zadnji trudnički prije prijave u bolnicu, jer je moja doktorica na godišnjem odmoru.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;185;3;Nije me pitao ni kako sam.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;185;4;Vaginalni pregled je bio vrlo grub, istiskao mi je trbuh, imala sam laganu sukrvicu nakon pregleda kad bih se obrisala nakon mokrenja te neugodan vaginalni osjećaj.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;185;5;Cijelo vrijeme se podsmjehivao i ispitivao me da zašto sam se ukočila?!;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;185;6;Od nelagode i šoka!;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;185;7;Da ne pričam da mi UZV nije napravio pa sam se naručila privatno da budem mirna.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;185;8;Sve u svemu, loše iskustvo i sad sa sigurnošću mogu reći- više nikad tamo, rađe privatno odem kad mi doktorice nema pa sam mirna.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;185;9;Za razliku od doktora, sestra je vrlo ljubazna i sve mi je detaljno objasnila.;mixed;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;186;1;Pouzdan, stručan, pažljiv.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;186;2;Najbolji!;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;186;3;Uvijek na raspolaganju za sva pitanja i konzultacije.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;186;4;za svaku preporuku.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;187;1;Manjak komunikacije, neprimjereni komentari...;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;187;2;Osoran, neljubazan, arogantan, grub...;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;187;3;Izbjegavati!;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;188;1;Doktor je neljubazan, ne sluša pacijenta i vodi privatne razgovore na mobitelu dok ležiš i čekaš.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;188;2;Sestra je divna, ali doktora ne bih preporučila nikome.;mixed;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;188;3;Ne čeka se predugo, ali to je vjerojatno samo zato što nitko ne želi kod navedenog doktora na pregled.;mixed;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;189;1;Čudim se lošim komentarima!;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;189;2;Doktor je izvrstan.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;189;3;Vrlo pažljiv i temeljit, puno iskustva.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;189;4;Za svaku preporuku.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;190;1;Stručan, ljubazan i jednostavan, spreman pomoći kad god je to potrebno...;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;190;2;Najbolji doktor...;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;190;3;za njega sve NAJNAJ!!!!;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;191;1;Katastrofa ginekolog.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;191;2;Mojoj nevinoj kći napravio Bimanuelni pregled iako se smije samo vizualno obaviti pregled.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;191;3;Ja to saznajem tek nakon 2 godine jer mi se kćer sramila reči i jer je mislila da je to “klasični” pregled.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;191;4;KATASTROFA za ovo se gubi licenca!!!!;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;192;1;Sestra Indira je odlična, topla, srdačna i ljubazna.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;192;2;Ona je jedino dobro u ordinaciji.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;192;3;Doktor je užasan i ne bih ga preporučila nikome.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;192;4;Ne razgovara, ne komentira pregled, ne daje detaljna objašnjenja, upute, ništa.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;192;5;Što god ga pitate, odgovara preko volje i uz podsmjehivanje.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;192;6;K A T A S T R O F A !!!!!!!!!;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;193;1;Prošlo ljeto sam bila kod dokt. Birkica jer mijenja moju dokt. dok je na godišnjem.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;193;2;Ove godine sam odlucila ne ići na redoviti mjesečni pregled za trudnice jer mi iskustvo s njim najgore ikad.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;193;3;Grub, neljubazan, BEZOBRAZAN.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;193;4;Na moju izjavu da ne mora biti tako grub jer me boli, krenuo se svađati.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;193;5;Izašla sam iz ordinacije šokirana jer ne očekujem od doktora da budu pricljivi, veseli i super ljubazni, ali ovo je stvarno dno dna.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;193;6;Prvi put pišem komentar o ikome jer me taj doktor stvarno iznervirao.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;193;7;Ako ne morate ne idite kod dotičnog.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;193;8;Lp;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;194;1;Doktor je neljubazan, neprofesionalan i grub.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;194;2;Kod njega sam došla jer je moj dr. na godišnjem.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;194;3;2021.godine za vrijeme pandemije doktor radi bez maske i rukavica.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;194;4;Higijena nikakva.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;194;5;"Na moj upit zar mi neće raditi ultrazvuk rekao mi je ""evo upravo sam ga napravio"" kao da smo trogodišnjaci i igramo se doktora, a nitko od nas ne zna što je ultrazvuk.";negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;194;6;(nije napravio ultrazvuk) Pregled je bio toliko grub da sam se po izlasku iz ordinacije naručila na privatni pregled da eliminiram moguće ozljede uzrokovane ovim pregledom.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;194;7;Sestra je super ljubazna, ali doktora izbjegavajte.;mixed;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;195;1;Doktor kojeg treba izbjegavati!!!;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;195;2;Na pregledu mi je rekao da je blizanačka trudnoća i da je jedan plod odumro, kasnije su mi dva doktora rekla da blizanačke trudnoće nije ni bilo, a stres koji mi je prouzročio ne želim nikome...;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;195;3;Prvih 5 minuta sam slušala njegov privatni razgovor na telefon.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;195;4;Higijenski uvijeti nikakvi, na krevet na kojem ležite stavi komadic kuhinjskog ubrusa, nisam primjetila ni da je na ultrazvuk stavio prezervaziv kao zaštitu.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;195;5;Imala sam nekih problema od prije zbog čega su mi doktori preporučili carski rez, kada sam ga uputila u situaciji i trazila misljenje samo je odmahnuo rukom, kao da nije nista važno, bez ikakvog daljnjeg objašnjenja.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;195;6;Ako želite dobro sebi, ovog doktora zaobiđite.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;196;1;Meni je gospon najbolji ginekolog!!!;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;196;2;Imam troje djece I sve tri trudnoce mi je on vodio.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;196;3;Neki se bune na vaginalne preglede, Ali tako se najjednostavnije napipa Ako ima oteklina Ili nepravilnosti.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;196;4;Simpatican je i saslusa.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;196;5;Neki bi ga Mozda nazvali panicarom, Ali sigurno se svasta nagledao u karijeri jer sad je pred penziju.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;196;6;Uglavnom normalan super covjek, Ako ste od putra onda najbolje ic nekom tko ce se pretvarat da vas je pregledao il ozraciti da ne mora pipati.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;197;1;Ja sam osobno vrlo zadovoljna razinom pomoci od strane lijecnika.;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;197;2;Njegovu strucnost mogu ocjenjivati njegove kolege.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;1;Neprofesionalan, nestručan, neljubazan.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;2;Dr. Birkić je bio zamjena za moju liječnicu.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;3;Nakon ulaska u ordinaciju, najprije sam slušala njegov privatni razgovor na mobitel.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;4;Nakon što je završio razgovor, mrmljajući mi je uputio neko pitanje, na moj upit da ponovi, odmahnuo je rukom i dalje promrmljao nešto u bradu.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;5;Nakon toga uslijedio je pregled.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;6;U 28. tjednu uredne trudnoće pregledao me vaginalno, pregled je bio grub i traumatičan.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;7;Nakon svega pitala sam se trebam li otići kod drugog ginekologa kako bi se utvrdilo da nemam nikakvih povreda uzrokovanih ovim pregledom.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;8;Uz to, vaginalni pregled u ovom stadiju trudnoće bio je potpuno nepotreban i nije pružio nikakvu korisnu informaciju.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;9;Na moj upit hoće li obaviti bris cerviksa, dogovoren prilikom posljednjeg posjeta mojoj ginekologici, u čudu me gledao i pitao zašto bi to radio?;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;10;Na kraju mi je propisao vaginalete zbog vodenastog iscjetka bez ikakvih drugih dokaza ili simptoma prisutnosti infekcije (niti me pitao imam li nekih simptoma).;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;11;Dr. Birkić ne primjenjuje suvremene principe nadzora u trudnoći, već se drži zastarjelih kriterija.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;198;12;Užasan liječnik, ne bih ga preporučila nikome.;negative;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;199;1;Odličan liječnik koji ima više prijateljski pristup, nego službeni...;positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;199;2;Čovjek koji je odličan dijagnostičar, iako ponekad paničari.;mixed;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;199;3;"Osobno mi je draže da je ""paničar"" koji će napraviti dodatne pretrage ako sumnja na nešto, nego da je toliko siguran u sebe i da mu bolest promakne...";positive;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;199;4;Iskreno, iznenađujuće su mi ove loše ocjene.;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;199;5;Pozdrav;neutral;;
1;https://najdoktor.com/darko-birkic/d8472;Darko Birkić;200;1;Doktor Birkic je po meni toliko nestrucan i neljubazan da bi ga ocijenila s manje od jedinice.;negative;;
