groupid,url,title,review_id,sentence_id,text,label
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,244,8,"Jedino dobro, ugodno, organizirano i nasmijano u toj ordinaciji je sestra, da nema dobre sestre, dr. ne znam kako bi uspjela.",mixed
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,245,1,Najgora ginekologica ikad.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,245,2,Direktno me nagovarala na abortus iako je sa plodom bilo sve ok ali kao ja sam bila mlade životne dobi (19 godina) pa je po njoj to bilo za abortus.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,245,3,"Užasno je da se netko sa diplomom i utjecajem tako ponaša sa mladom djevojkom koja je odlučila zadržati trudnoću, toliko obeshrabrenja i ""špotanja"" jer ne želim ubiti svoje vlastito dijete.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,245,4,"10 godina nakon najbolja životna odluka mi je bila da nisam poslušala ovu ""doktoricu""!",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,245,5,"Strašno je da takvi ljudi rade i imaju licence, a po ovim komentarima vidim da je takva prema svim pacijenticama.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,245,6,Zaobiđite je u najširem mogućem luku!,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,246,1,"Zaista što se tiče doktorice i njene sestre Goge, imam samo lijepe riječi.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,246,2,Sve bih ocijenila sa 5 zato što imaju jako puno posla i pacijenata i nije do njih što nisu na raspolaganju uvijek.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,246,3,"Prebacila sam se samo zbog toga privatnom ginekologu, inače što se tiče ostalog, nemam zamjerki.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,246,4,Veliki pozdrav za ove :),positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,247,1,"Zaista neljubazna doktorica, bez osnovne pristojnosti, a kamoli ostaloga.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,247,2,Više sva sreća nisam njen pacijent.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,248,1,Zadovoljna doktoricom.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,248,2,Ljubazna i stručna iako je vrijeme cekanja nekad duze no sto se moze obzirom na velik broj pacijenata.,mixed
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,248,3,Sestra takoder jako ljubazna.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,248,4,Preporuke.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,1,Najgora doktorica kod koje sam ikad bila.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,2,2011. godine sam prvi put bila kod doktorice na svom prvom ginekoloskom pregledu.,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,3,"To sam joj i rekla, a ona kao da je htjela iskoristiti priliku da me zlostavlja sto vise.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,4,"Pregled je ukljcivao papa test, ultrazvuk i pipanje prstima sto je pretvorilo u to da mi je dokrotica uvukla citavu saku u rodnicu.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,5,"Ja sam se previjala u bolovima, a ona mi je rekla da mi mora svojom rukom opipati jajnike???",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,6,"Taj citav dan sam provela u krevetu istraumatizirana, osjecala sam se kao da je traktor prosao kroz moje kukove.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,7,"Imala sam 20 god, ocito prvi put na ginekoloskom pregledu, nisam nikad prije radjala niti bila trudna, a ona kao da se trudila da bude sto grublja i da mi to bude najgore iskustvo sa doktorima ikad.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,8,"Naivna, nisam je nigdje prijavila i nisam se odmah prebacila kod drugog doktora.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,9,"Sljedece godine, kad sam dosla na papa test rekla sam joj da sam imala nezasticene odnose i da me strah spolnih bolesti, pitala sam je da li strebam brinuti.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,10,Ona mi je odgovorila ‘Ne znam ja da li se trebate brinuti’ (????).,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,11,"Papa test je dosao sa CIN I, i odmah poslije pozitivan HPV, a dr. me nije htjela testirati na HPV kad sam pitala na vrijeme.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,12,Zasto sada tek pisem sve ovo?,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,13,"Prosli tjedan sam isla na redovni godisnji pregled kod druge normalne doktorice, ali svaki put prije ginekoloskog pregleda mi bude slabo kad se sjetim prvog sad dr. Tajanom Klepac-Pulanić.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,14,Iako su svi drugi dr. bili neusporedivi sa njom.,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,15,Misljenja sam da je dr. Tajana Klepac-Pulanić osoba koja je prosla jako puno zlostavljanja u zivotu i sada korisit svaku priliku koju moze da zlostavlja druge.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,249,16,Nevjerojatno je da je takva osoba lijecnik u Hrvatskoj.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,250,1,"Radila sam nedavno prvi papa test kod nje i meni je bila sasvim u redu, sestra je jako ljubazna, a doktorica je napravila sve kako treba, pregled je prošao brzo i bezbolno i bila je jako pristupačna.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,250,2,"Gledala sam ove ocjene i komentare prije odlaska i nisam mogla vjerovati koliko je moje iskustvo bilo drugačije, odnosno sasvim pozitivno.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,251,1,Najgora liječnica s kojom sam se ikad susrela.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,251,2,Ne znam kako i dalje ima dozvolu za rad.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,251,3,"Bezobrazna, nestrpljiva, preglede obavlja tako da sam dvaput krvarila nakon njih (poprilično sam sigurna da to nije uobičajena pojava), ne daje konkretne informacije..",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,251,4,"Sestra drži ordinaciju na nogama i ne može biti bolja, pa to koliko - toliko ublažava cjelokupan dojam.",mixed
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,252,1,"Doktorica je izrazito neugodna, gruba, neuredna.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,252,2,"Nekoliko puta sam trazila ultrazvuk zbog bolova, odbila uz rijeci da mi ne treba.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,252,3,"Napravila ga privatno i itekako je trebao, sada imam kompliciranu situaciju.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,252,4,"Pozuruje pregled, ne odgovara na pitanja, sve djeluje kao na pokretnoj traci.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,252,5,Nakon pregleda kod nje redovito sam krvarila koliko je bila gruba.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,252,6,"Prosla sam bolnica i doktora, ali na goru doktoricu nisam naletjela.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,252,7,Definitivno nije osoba za ovaj posao.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,252,8,Srecom zamjene su bile bolje.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,252,9,Za sestru sve pohvale.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,253,1,Vidim da se ljudi prilično žale na osjećajnost i ljubaznost doktorice što svakako je važna stavka ali nikako ne najbitnija.,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,253,2,Pa dajte prihvatite da nismo svi isti i da nisu svi raspoloženi za ćaskanje s nepoznatim ljudima.,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,253,3,"Doktorica je izrazito stručna i oprezna, kao trudnicu me šalje na puno više pregleda nego moje poznanice drugi socijalni ginekolozi.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,253,4,"Nikad ne čekaš ni minute dulje od naručenog, sestra je savršena.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,253,5,"Ako vam baš nešto ne paše možete jednom u par god otići i kod privatnika, meni je ovo za primarnu zdravstvenu zaštitu vrh.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,253,6,"Najveći minus ordinaciji je doktor koji je zna mijenjati kad je ona na bolovanju, e taj je baš proljev.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,253,7,Silno će se potrudit uvjerit te da dođeš nešto kod njega privatno napravit.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,1,"Kod doktorice sam vec jako dugo, 8 godina ili vise.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,2,Iskustvo je uvijek bilo neugodno do osrednje.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,3,"Sva steca cesto je imala zamjene i sestra je ljubazna, drugi ginekolozi bas ne primaju pacijente jer su puni, pa sam ostala kod nje.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,4,"Doktorica je arogantna, nista ne objasni, zuri joj se, ponekad odradi pregled bez da vas pregleda uopce.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,5,Ako imate nesto obraca vam se visoka i kao da imate neku vrstu kuge.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,6,"Za zenu prema zeni izrazito ruzan pristup, a kamoli od doktora prema pacijentu.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,7,"Pri pregledima osim sto je neugodna, alergicna na bilo kakva pitanja i objasnjenja, uz sve to je jos i gruba uz bezobrazne komentare.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,8,"Takoder, neuredna je, masne prljave kose, upitne cistoce noktiju i kute su joj zmazane i poderane.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,9,Ne bi ju preporucila nikome.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,254,10,Sve ovo ne vrijedi za sestru koja radi s njom koja je stvarno u redu.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,255,1,Kod doktorice sam već 8 godina i imam samo riječi pohvale.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,255,2,"Uvijek spremna na razgovor i pomoć, a svi pregledi su bili bezbolni.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,255,3,Budući da uskoro planiram trudnoću veselim se jer će me upravo ona voditi kroz cijeli proces.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,1,"S obzirom da sam odnedavno trudna, prisjetila sam se neugodnih situacija koje sam proživjela s dr. Klepac-Pulanić.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,2,Nastojim biti konstruktivna i nadam se da će to pomoći drugim pacijenticama u odabiru dobrog ginekologa.,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,3,"Doktorica je po mom mišljenju izrazito nekulturna, arogantna, nimalo suosjećajna, nema vremena za ništa, kamoli za razgovor, i uopće nije dobar odabir za mlade žene ili tinejdžerice.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,4,Potkrijepit ću to ovim kratkim razgovorom koji sam kao 20-godišnjakinja vodila s njom na prvom papa-testu.,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,5,"Došla sam u ordinaciju i, kad me doktorica posjela na stol, izvadila je one škare za otvaranje i bez ijedne riječi ih zarila u mene.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,6,"Onako nespremna sam samo rekla ""au!"", nisam vikala, samo to iznenađeno izgovorila.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,7,"Njen komentar je bio: ""Jel ste imali odnose?""",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,8,"A ja onako zatečena situacijom prošapćem: ""Jesam"".",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,9,"A ona mi na to uzvrati: ""PA ONDA ZNATE KAK JE TO!""",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,10,"To je u biti bio i kraj pregleda, a ni sljedeći pregledi nisu bili puno bolji.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,256,11,"Kod nje sam se često osjećala poniženo, a mislim da za to nema potrebe.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,1,"Doktorica je napravila jako puno toga za mene, pravovremeno i adekvatno je reagirala na moje probleme i nije škrtarila na uputnicama.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,2,I za to ću joj uvijek biti zahvalna.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,3,"Prema meni nikad nije bila bezobrazna, iako moram priznati da je stvarno malo ""osebujna.""",mixed
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,4,S pregledima nije bilo problema.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,5,"Nemam prigovora na njezinu stručnost, dapače, smatram da je vrlo stručna i trudi se.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,6,"Sestra je meni odlična - draga, simpatična, javlja se na telefon (obično je dobim iz prvog pokušaja), sviđa mi se sistem naručivanja za papa test (nazovete prvi dan menstruacije), uvijek je bila ekstra ljubazna i objasnila mi sve što treba.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,7,"No, unatoč odličnoj sestri i tome što sam ja u principu zadovoljna doktoricom, situacija je tamo postala previše kaotična.",mixed
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,8,"Doktorica je već godinama jako često na bolovanju i zapravo sam više puta naletila na njezine zamjene, negoli na nju.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,9,"I dešavalo se da se dogovorim nešto s doktoricom, a onda dođem k zamjeni koja nema pojma što se tu dešava i imam dojam ko da sve moram ispočetka (objašnjavati situaciju, itd.)",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,10,Ne sviđa mi se to što ne znam na koga ću naletiti.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,11,"Unatoč mojem velikom strpljenju za ovu ordinaciju, vjerojatno i ja uskoro selim k nekome drugome.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,257,12,"Mislim da je ova ordinacija postala dobra isključivo za one žene koje nemaju nikakve probleme i samo žele redoviti preventivni pregled i ne smeta im drugi doktor svaki put (iako moram napomenuti i to da je kod mene nastao problem s ultrazvukom, nisam već dugo bila na njemu, doktori na zamjeni to nikad nisu spomenuli, pa ga očito morate izričito tražiti).",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,258,1,"Otkad sam (od 2012.) prijavljena kod dr. Tajane, na pregledu sam bila svega četiri puta, a na papi jedanput.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,258,2,"Nikada ne odgovaraju na telefonske pozive tako da možete umrijet tripu dok se netko udostoji javit, a doktorica Tajana je toliko bezobrazna i arogantna, nikada nema vremena za razgovor, uvijek odbija napraviti papu i ultrazvuk “jer sam mlada i ne treba mi često, a njoj je čekaonica prepuna i nema vremena”, doslovno me izgurala svaki put iz ordinacije, nema strpljena i nepristojna je.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,258,3,Sve riješavam kod privatnice i nikada se više nebi vratila kod nje.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,1,"Kod ove doktorice sam vec dugo, otprilike 8 gpdina vec.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,2,"Prijavila sam se kod nje po preporuci, kad sam imala veluk problem s aknama zbog pcos-a.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,3,Doktorica mi je odmah dala uputnice za sve potrebne pretrage i prepisala mi je lijek te sam u suradnji s dermatologom brzo uspjela rijesiti svoj problem.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,4,Danas vise nemam pcos.,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,5,"Sestra je jako ljubazna, a doktorica kako kad, medjutim rad s ljudima nije lak i na kraju krajeva nitko nije savrsen.",mixed
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,6,"Doktorica svoj posao obavlja strucno, brzo i bez obzira na povremenu 'neljubaznost' imam povjerenja u nju.",mixed
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,7,"Svi dosad obavljeni cervikalni brisevi, papa test i uzv bili su bezbolni.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,8,Dosad sam uvijek dobila sve zatrazene uputnice.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,9,"I svida mi se sto u zadnjih par godina nisam dugo cekala na pregled, a ako sam narucena primljena sam tocno u vrijeme.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,259,10,Pohvalila bih doktoricu i sestru za sav dosadasnji rad.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,260,1,Doktorica je toliko loša da je to teško uopće opisati.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,260,2,"Gledajući komentare, bahatost i pristup s visoka su njezin zaštitni znak.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,260,3,Definitivno bi joj pomoglo da malo razvije empatije.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,260,4,"Sestra mi je bila stvarno odlična, za nju nemam primjedbi.",positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,260,5,"I sama ordinacija, vrijeme čekanja i ostalo mi je bilo u redu, samo da doktorica malo poradi na pristupu, bilo bi mjesto za poželjeti,",mixed
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,261,1,"Bila sam više puta na pregledu kod ove doktorice i svaki put sam bila jednako iznenađena njezinim arogantnim nastupom, bahatošću i drskošću i to rekla bih bez pokrića jer ne ulijeva baš neko povjerenje.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,261,2,"Pregledi su neugodni i čine se odrađeni reda radi, ništa ne objasni, a na pitanja bilo koje vrste je alergična.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,261,3,Ne drži se termina naručivanja pa se tako znalo dogoditi da je u određenom terminu uopće nema iako ste uredno naručeni.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,261,4,Jedna od gorih doktorica kod kojih sam bila.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,262,1,Tajana je apsolutno najgora doktorica kod koje sam bila u zivotu.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,262,2,"Pregled je bio jako bolan, jedva sam dosla do kuce, krvarila sam tjedan dana kao da imam menstruaciju i imala bolove cijelo vrijeme.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,262,3,Izrazito je neljubazna i ponasa se prema pacijentima kao da su zivotinje na traci.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,262,4,Vidim po komentarima da i ostale zene imaju slicna iskustva.,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,262,5,Ne vjerujem kako netko takav ima jos uvijek to radno mjesto i ne dobiva otkaz.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,262,6,"Zamolila sam ju da mi napravi ultrazvuk jer sam imala probleme s jajnicima, no ona je to izricito odbila.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,262,7,"Katastrofa, nikome ne preporucam!",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,1,"Dugo sam njena pacijentica i moje zadovoljstvo je bilo osrednje, toliko da ju nisam mijenjala, ali mi je služila za redovne preglede, uputnice..",mixed
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,2,Sve više od toga sam radila privatno jer me nikada nije primila u dogovoreno vrijeme.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,3,"Danas me, ona osobno, naručila u 7.40 na cervikalne briseve.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,4,Do 8.20 smo stajali pred vratima i čekali da dođe na posao.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,5,"Na vratima piše radno vrijeme od 7h, primanje pacijentica od 7.30.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,6,"U 8.20 ulazi, sva naotečena, raščupana i vrlo vjerojatno i ne umivena i kaže najcool na svijetu :"" Oprostite, zaspala sam.."".",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,8,"Uzimanje briseva jaaako bolno i neugodno, krvarim kao da mi je 2. dan menstruacije, jedva se krečem, a briseve nosim na Mirogojsku, a da ne pričam o tome koliko kasnim na posao.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,9,"Dakle..Dugo sam kod nje, ovo je njezin obrazac ponašanja konstantan i moj savijet je..ako imate neki izbor, nemojte izabrati nju.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,10,"Ne znam ni ja gdje da odem, sve je to više manje to, ali da sam znala, nebi nikada!!",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,263,11,Sretno!,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,264,1,"Ne prima prebacaje, samo nove pacijente.",neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,265,1,Dali znate dali je doktorica na godišnjem zovem već dva dana i nitko mi se ne javlja?,neutral
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,266,1,Bila sam pacijent doktorice Klepac-Pulanić i sve što mogu reći je da je sramota za zdravstvo.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,266,2,"Nema strpljenja, zaboravlja na bitne informacije.",negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,266,3,Odgađa pape koliko god može.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,266,4,Ultrazvuk u 5 godina jednom napravljen i to uz moje inzistiranje.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,266,5,Konstantno na bolovanjima.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,266,6,Drska.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,266,7,Podrugljivog tona se razgovara.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,266,8,Prebacila sam se čim sam našla novoga doktora i prezadovoljna sam što sam trebala učiniti i ranije srećom liječila sam se privatno pa nisam morala svoje zdravlje staviti u ruke takve doktorice.,negative
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,267,1,Doktorica je stručna i ostavlja dojam sigurnosti.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,267,2,Hvala na brzini i dobroj usluzi.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,268,1,nemam nikakvo loše iskustvo sa doktoricom.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,268,2,ljubazna stručna i brza.,positive
1,https://najdoktor.com/tajana-klepac-pulanic/d8498,Tajana Klepac-Pulanić,269,1,Kod doktorice Tajane sam 7 godina.,neutral
